Unnamed: 0,digit1,digit2,digit3,digit4,digit5,strings
228160,E,K,T,A,V,EKTAV
228161,E,K,T,A,W,EKTAW
228162,E,K,T,A,X,EKTAX
228163,E,K,T,A,Y,EKTAY
228164,E,K,T,A,Z,EKTAZ
228165,E,K,T,B,A,EKTBA
228180,E,K,T,C,A,EKTCA
228195,E,K,T,D,A,EKTDA
228225,E,K,T,F,A,EKTFA
228240,E,K,T,J,A,EKTJA
228255,E,K,T,K,A,EKTKA
228270,E,K,T,Q,A,EKTQA
228285,E,K,T,T,A,EKTTA
228300,E,K,T,V,A,EKTVA
228315,E,K,T,W,A,EKTWA
228330,E,K,T,X,A,EKTXA
228345,E,K,T,Y,A,EKTYA
228360,E,K,T,Z,A,EKTZA
228384,E,K,V,A,T,EKVAT
228510,E,K,V,T,A,EKVTA
228609,E,K,W,A,T,EKWAT
228735,E,K,W,T,A,EKWTA
228834,E,K,X,A,T,EKXAT
228960,E,K,X,T,A,EKXTA
229059,E,K,Y,A,T,EKYAT
229185,E,K,Y,T,A,EKYTA
229284,E,K,Z,A,T,EKZAT
229410,E,K,Z,T,A,EKZTA
229509,E,Q,A,A,T,EQAAT
229524,E,Q,A,B,T,EQABT
229539,E,Q,A,C,T,EQACT
229554,E,Q,A,D,T,EQADT
229584,E,Q,A,F,T,EQAFT
229599,E,Q,A,J,T,EQAJT
229614,E,Q,A,K,T,EQAKT
229629,E,Q,A,Q,T,EQAQT
229635,E,Q,A,T,A,EQATA
229636,E,Q,A,T,B,EQATB
229637,E,Q,A,T,C,EQATC
229638,E,Q,A,T,D,EQATD
229639,E,Q,A,T,E,EQATE
229640,E,Q,A,T,F,EQATF
229641,E,Q,A,T,J,EQATJ
229642,E,Q,A,T,K,EQATK
229643,E,Q,A,T,Q,EQATQ
229644,E,Q,A,T,T,EQATT
229645,E,Q,A,T,V,EQATV
229646,E,Q,A,T,W,EQATW
229647,E,Q,A,T,X,EQATX
229648,E,Q,A,T,Y,EQATY
229649,E,Q,A,T,Z,EQATZ
229659,E,Q,A,V,T,EQAVT
229674,E,Q,A,W,T,EQAWT
229689,E,Q,A,X,T,EQAXT
229704,E,Q,A,Y,T,EQAYT
229719,E,Q,A,Z,T,EQAZT
229734,E,Q,B,A,T,EQBAT
229860,E,Q,B,T,A,EQBTA
229959,E,Q,C,A,T,EQCAT
230085,E,Q,C,T,A,EQCTA
230184,E,Q,D,A,T,EQDAT
230310,E,Q,D,T,A,EQDTA
230409,E,Q,E,A,T,EQEAT
230535,E,Q,E,T,A,EQETA
230634,E,Q,F,A,T,EQFAT
230760,E,Q,F,T,A,EQFTA
230859,E,Q,J,A,T,EQJAT
230985,E,Q,J,T,A,EQJTA
231084,E,Q,K,A,T,EQKAT
231210,E,Q,K,T,A,EQKTA
231309,E,Q,Q,A,T,EQQAT
231435,E,Q,Q,T,A,EQQTA
231525,E,Q,T,A,A,EQTAA
231526,E,Q,T,A,B,EQTAB
231527,E,Q,T,A,C,EQTAC
231528,E,Q,T,A,D,EQTAD
231529,E,Q,T,A,E,EQTAE
231530,E,Q,T,A,F,EQTAF
231531,E,Q,T,A,J,EQTAJ
231532,E,Q,T,A,K,EQTAK
231533,E,Q,T,A,Q,EQTAQ
231534,E,Q,T,A,T,EQTAT
231535,E,Q,T,A,V,EQTAV
231536,E,Q,T,A,W,EQTAW
231537,E,Q,T,A,X,EQTAX
231538,E,Q,T,A,Y,EQTAY
231539,E,Q,T,A,Z,EQTAZ
231540,E,Q,T,B,A,EQTBA
231555,E,Q,T,C,A,EQTCA
231570,E,Q,T,D,A,EQTDA
231600,E,Q,T,F,A,EQTFA
231615,E,Q,T,J,A,EQTJA
231630,E,Q,T,K,A,EQTKA
231645,E,Q,T,Q,A,EQTQA
231660,E,Q,T,T,A,EQTTA
231675,E,Q,T,V,A,EQTVA
231690,E,Q,T,W,A,EQTWA
231705,E,Q,T,X,A,EQTXA
231720,E,Q,T,Y,A,EQTYA
231735,E,Q,T,Z,A,EQTZA
231759,E,Q,V,A,T,EQVAT
231885,E,Q,V,T,A,EQVTA
231984,E,Q,W,A,T,EQWAT
232110,E,Q,W,T,A,EQWTA
232209,E,Q,X,A,T,EQXAT
232335,E,Q,X,T,A,EQXTA
232434,E,Q,Y,A,T,EQYAT
232560,E,Q,Y,T,A,EQYTA
232659,E,Q,Z,A,T,EQZAT
232785,E,Q,Z,T,A,EQZTA
236259,E,V,A,A,T,EVAAT
236274,E,V,A,B,T,EVABT
236289,E,V,A,C,T,EVACT
236304,E,V,A,D,T,EVADT
236334,E,V,A,F,T,EVAFT
236349,E,V,A,J,T,EVAJT
236364,E,V,A,K,T,EVAKT
236379,E,V,A,Q,T,EVAQT
236385,E,V,A,T,A,EVATA
236386,E,V,A,T,B,EVATB
236387,E,V,A,T,C,EVATC
236388,E,V,A,T,D,EVATD
236389,E,V,A,T,E,EVATE
236390,E,V,A,T,F,EVATF
236391,E,V,A,T,J,EVATJ
236392,E,V,A,T,K,EVATK
236393,E,V,A,T,Q,EVATQ
236394,E,V,A,T,T,EVATT
236395,E,V,A,T,V,EVATV
236396,E,V,A,T,W,EVATW
236397,E,V,A,T,X,EVATX
236398,E,V,A,T,Y,EVATY
236399,E,V,A,T,Z,EVATZ
236409,E,V,A,V,T,EVAVT
236424,E,V,A,W,T,EVAWT
236439,E,V,A,X,T,EVAXT
236454,E,V,A,Y,T,EVAYT
236469,E,V,A,Z,T,EVAZT
236484,E,V,B,A,T,EVBAT
236610,E,V,B,T,A,EVBTA
236709,E,V,C,A,T,EVCAT
236835,E,V,C,T,A,EVCTA
236934,E,V,D,A,T,EVDAT
237060,E,V,D,T,A,EVDTA
237159,E,V,E,A,T,EVEAT
237285,E,V,E,T,A,EVETA
237384,E,V,F,A,T,EVFAT
237510,E,V,F,T,A,EVFTA
237609,E,V,J,A,T,EVJAT
237735,E,V,J,T,A,EVJTA
237834,E,V,K,A,T,EVKAT
237960,E,V,K,T,A,EVKTA
238059,E,V,Q,A,T,EVQAT
238185,E,V,Q,T,A,EVQTA
238275,E,V,T,A,A,EVTAA
238276,E,V,T,A,B,EVTAB
238277,E,V,T,A,C,EVTAC
238278,E,V,T,A,D,EVTAD
238279,E,V,T,A,E,EVTAE
238280,E,V,T,A,F,EVTAF
238281,E,V,T,A,J,EVTAJ
238282,E,V,T,A,K,EVTAK
238283,E,V,T,A,Q,EVTAQ
238284,E,V,T,A,T,EVTAT
238285,E,V,T,A,V,EVTAV
238286,E,V,T,A,W,EVTAW
238287,E,V,T,A,X,EVTAX
238288,E,V,T,A,Y,EVTAY
238289,E,V,T,A,Z,EVTAZ
238290,E,V,T,B,A,EVTBA
238305,E,V,T,C,A,EVTCA
238320,E,V,T,D,A,EVTDA
238350,E,V,T,F,A,EVTFA
238365,E,V,T,J,A,EVTJA
238380,E,V,T,K,A,EVTKA
238395,E,V,T,Q,A,EVTQA
238410,E,V,T,T,A,EVTTA
238425,E,V,T,V,A,EVTVA
238440,E,V,T,W,A,EVTWA
238455,E,V,T,X,A,EVTXA
238470,E,V,T,Y,A,EVTYA
238485,E,V,T,Z,A,EVTZA
238509,E,V,V,A,T,EVVAT
238635,E,V,V,T,A,EVVTA
238734,E,V,W,A,T,EVWAT
238860,E,V,W,T,A,EVWTA
238959,E,V,X,A,T,EVXAT
239085,E,V,X,T,A,EVXTA
239184,E,V,Y,A,T,EVYAT
239310,E,V,Y,T,A,EVYTA
239409,E,V,Z,A,T,EVZAT
239535,E,V,Z,T,A,EVZTA
239634,E,W,A,A,T,EWAAT
239649,E,W,A,B,T,EWABT
239664,E,W,A,C,T,EWACT
239679,E,W,A,D,T,EWADT
239709,E,W,A,F,T,EWAFT
239724,E,W,A,J,T,EWAJT
239739,E,W,A,K,T,EWAKT
239754,E,W,A,Q,T,EWAQT
239760,E,W,A,T,A,EWATA
239761,E,W,A,T,B,EWATB
239762,E,W,A,T,C,EWATC
239763,E,W,A,T,D,EWATD
239764,E,W,A,T,E,EWATE
239765,E,W,A,T,F,EWATF
239766,E,W,A,T,J,EWATJ
239767,E,W,A,T,K,EWATK
239768,E,W,A,T,Q,EWATQ
239769,E,W,A,T,T,EWATT
239770,E,W,A,T,V,EWATV
239771,E,W,A,T,W,EWATW
239772,E,W,A,T,X,EWATX
239773,E,W,A,T,Y,EWATY
239774,E,W,A,T,Z,EWATZ
239784,E,W,A,V,T,EWAVT
239799,E,W,A,W,T,EWAWT
239814,E,W,A,X,T,EWAXT
239829,E,W,A,Y,T,EWAYT
239844,E,W,A,Z,T,EWAZT
239859,E,W,B,A,T,EWBAT
239985,E,W,B,T,A,EWBTA
240084,E,W,C,A,T,EWCAT
240210,E,W,C,T,A,EWCTA
240309,E,W,D,A,T,EWDAT
240435,E,W,D,T,A,EWDTA
240534,E,W,E,A,T,EWEAT
240660,E,W,E,T,A,EWETA
240759,E,W,F,A,T,EWFAT
240885,E,W,F,T,A,EWFTA
240984,E,W,J,A,T,EWJAT
241110,E,W,J,T,A,EWJTA
241209,E,W,K,A,T,EWKAT
241335,E,W,K,T,A,EWKTA
241434,E,W,Q,A,T,EWQAT
241560,E,W,Q,T,A,EWQTA
241650,E,W,T,A,A,EWTAA
241651,E,W,T,A,B,EWTAB
241652,E,W,T,A,C,EWTAC
241653,E,W,T,A,D,EWTAD
241654,E,W,T,A,E,EWTAE
241655,E,W,T,A,F,EWTAF
241656,E,W,T,A,J,EWTAJ
241657,E,W,T,A,K,EWTAK
241658,E,W,T,A,Q,EWTAQ
241659,E,W,T,A,T,EWTAT
241660,E,W,T,A,V,EWTAV
241661,E,W,T,A,W,EWTAW
241662,E,W,T,A,X,EWTAX
241663,E,W,T,A,Y,EWTAY
241664,E,W,T,A,Z,EWTAZ
241665,E,W,T,B,A,EWTBA
241680,E,W,T,C,A,EWTCA
241695,E,W,T,D,A,EWTDA
241725,E,W,T,F,A,EWTFA
241740,E,W,T,J,A,EWTJA
241755,E,W,T,K,A,EWTKA
241770,E,W,T,Q,A,EWTQA
241785,E,W,T,T,A,EWTTA
241800,E,W,T,V,A,EWTVA
241815,E,W,T,W,A,EWTWA
241830,E,W,T,X,A,EWTXA
241845,E,W,T,Y,A,EWTYA
241860,E,W,T,Z,A,EWTZA
241884,E,W,V,A,T,EWVAT
242010,E,W,V,T,A,EWVTA
242109,E,W,W,A,T,EWWAT
242235,E,W,W,T,A,EWWTA
242334,E,W,X,A,T,EWXAT
242460,E,W,X,T,A,EWXTA
242559,E,W,Y,A,T,EWYAT
242685,E,W,Y,T,A,EWYTA
242784,E,W,Z,A,T,EWZAT
242910,E,W,Z,T,A,EWZTA
243009,E,X,A,A,T,EXAAT
243024,E,X,A,B,T,EXABT
243039,E,X,A,C,T,EXACT
243054,E,X,A,D,T,EXADT
243084,E,X,A,F,T,EXAFT
243099,E,X,A,J,T,EXAJT
243114,E,X,A,K,T,EXAKT
243129,E,X,A,Q,T,EXAQT
243135,E,X,A,T,A,EXATA
243136,E,X,A,T,B,EXATB
243137,E,X,A,T,C,EXATC
243138,E,X,A,T,D,EXATD
243139,E,X,A,T,E,EXATE
243140,E,X,A,T,F,EXATF
243141,E,X,A,T,J,EXATJ
243142,E,X,A,T,K,EXATK
243143,E,X,A,T,Q,EXATQ
243144,E,X,A,T,T,EXATT
243145,E,X,A,T,V,EXATV
243146,E,X,A,T,W,EXATW
243147,E,X,A,T,X,EXATX
243148,E,X,A,T,Y,EXATY
243149,E,X,A,T,Z,EXATZ
243159,E,X,A,V,T,EXAVT
243174,E,X,A,W,T,EXAWT
243189,E,X,A,X,T,EXAXT
243204,E,X,A,Y,T,EXAYT
243219,E,X,A,Z,T,EXAZT
243234,E,X,B,A,T,EXBAT
243360,E,X,B,T,A,EXBTA
243459,E,X,C,A,T,EXCAT
243585,E,X,C,T,A,EXCTA
243684,E,X,D,A,T,EXDAT
243810,E,X,D,T,A,EXDTA
243909,E,X,E,A,T,EXEAT
244035,E,X,E,T,A,EXETA
244134,E,X,F,A,T,EXFAT
244260,E,X,F,T,A,EXFTA
244359,E,X,J,A,T,EXJAT
244485,E,X,J,T,A,EXJTA
244584,E,X,K,A,T,EXKAT
244710,E,X,K,T,A,EXKTA
244809,E,X,Q,A,T,EXQAT
244935,E,X,Q,T,A,EXQTA
245025,E,X,T,A,A,EXTAA
245026,E,X,T,A,B,EXTAB
245027,E,X,T,A,C,EXTAC
245028,E,X,T,A,D,EXTAD
245029,E,X,T,A,E,EXTAE
245030,E,X,T,A,F,EXTAF
245031,E,X,T,A,J,EXTAJ
245032,E,X,T,A,K,EXTAK
245033,E,X,T,A,Q,EXTAQ
245034,E,X,T,A,T,EXTAT
245035,E,X,T,A,V,EXTAV
245036,E,X,T,A,W,EXTAW
245037,E,X,T,A,X,EXTAX
245038,E,X,T,A,Y,EXTAY
245039,E,X,T,A,Z,EXTAZ
245040,E,X,T,B,A,EXTBA
245055,E,X,T,C,A,EXTCA
245070,E,X,T,D,A,EXTDA
245100,E,X,T,F,A,EXTFA
245115,E,X,T,J,A,EXTJA
245130,E,X,T,K,A,EXTKA
245145,E,X,T,Q,A,EXTQA
245160,E,X,T,T,A,EXTTA
245175,E,X,T,V,A,EXTVA
245190,E,X,T,W,A,EXTWA
245205,E,X,T,X,A,EXTXA
245220,E,X,T,Y,A,EXTYA
245235,E,X,T,Z,A,EXTZA
245259,E,X,V,A,T,EXVAT
245385,E,X,V,T,A,EXVTA
245484,E,X,W,A,T,EXWAT
245610,E,X,W,T,A,EXWTA
245709,E,X,X,A,T,EXXAT
245835,E,X,X,T,A,EXXTA
245934,E,X,Y,A,T,EXYAT
246060,E,X,Y,T,A,EXYTA
246159,E,X,Z,A,T,EXZAT
246285,E,X,Z,T,A,EXZTA
246384,E,Y,A,A,T,EYAAT
246399,E,Y,A,B,T,EYABT
246414,E,Y,A,C,T,EYACT
246429,E,Y,A,D,T,EYADT
246459,E,Y,A,F,T,EYAFT
246474,E,Y,A,J,T,EYAJT
246489,E,Y,A,K,T,EYAKT
246504,E,Y,A,Q,T,EYAQT
246510,E,Y,A,T,A,EYATA
246511,E,Y,A,T,B,EYATB
246512,E,Y,A,T,C,EYATC
246513,E,Y,A,T,D,EYATD
246514,E,Y,A,T,E,EYATE
246515,E,Y,A,T,F,EYATF
246516,E,Y,A,T,J,EYATJ
246517,E,Y,A,T,K,EYATK
246518,E,Y,A,T,Q,EYATQ
246519,E,Y,A,T,T,EYATT
246520,E,Y,A,T,V,EYATV
246521,E,Y,A,T,W,EYATW
246522,E,Y,A,T,X,EYATX
246523,E,Y,A,T,Y,EYATY
246524,E,Y,A,T,Z,EYATZ
246534,E,Y,A,V,T,EYAVT
246549,E,Y,A,W,T,EYAWT
246564,E,Y,A,X,T,EYAXT
246579,E,Y,A,Y,T,EYAYT
246594,E,Y,A,Z,T,EYAZT
246609,E,Y,B,A,T,EYBAT
246735,E,Y,B,T,A,EYBTA
246834,E,Y,C,A,T,EYCAT
246960,E,Y,C,T,A,EYCTA
247059,E,Y,D,A,T,EYDAT
247185,E,Y,D,T,A,EYDTA
247284,E,Y,E,A,T,EYEAT
247410,E,Y,E,T,A,EYETA
247509,E,Y,F,A,T,EYFAT
247635,E,Y,F,T,A,EYFTA
247734,E,Y,J,A,T,EYJAT
247860,E,Y,J,T,A,EYJTA
247959,E,Y,K,A,T,EYKAT
248085,E,Y,K,T,A,EYKTA
248184,E,Y,Q,A,T,EYQAT
248310,E,Y,Q,T,A,EYQTA
248400,E,Y,T,A,A,EYTAA
248401,E,Y,T,A,B,EYTAB
248402,E,Y,T,A,C,EYTAC
248403,E,Y,T,A,D,EYTAD
248404,E,Y,T,A,E,EYTAE
248405,E,Y,T,A,F,EYTAF
248406,E,Y,T,A,J,EYTAJ
248407,E,Y,T,A,K,EYTAK
248408,E,Y,T,A,Q,EYTAQ
248409,E,Y,T,A,T,EYTAT
248410,E,Y,T,A,V,EYTAV
248411,E,Y,T,A,W,EYTAW
248412,E,Y,T,A,X,EYTAX
248413,E,Y,T,A,Y,EYTAY
248414,E,Y,T,A,Z,EYTAZ
248415,E,Y,T,B,A,EYTBA
248430,E,Y,T,C,A,EYTCA
248445,E,Y,T,D,A,EYTDA
248475,E,Y,T,F,A,EYTFA
248490,E,Y,T,J,A,EYTJA
248505,E,Y,T,K,A,EYTKA
248520,E,Y,T,Q,A,EYTQA
248535,E,Y,T,T,A,EYTTA
248550,E,Y,T,V,A,EYTVA
248565,E,Y,T,W,A,EYTWA
248580,E,Y,T,X,A,EYTXA
248595,E,Y,T,Y,A,EYTYA
248610,E,Y,T,Z,A,EYTZA
248634,E,Y,V,A,T,EYVAT
248760,E,Y,V,T,A,EYVTA
248859,E,Y,W,A,T,EYWAT
248985,E,Y,W,T,A,EYWTA
249084,E,Y,X,A,T,EYXAT
249210,E,Y,X,T,A,EYXTA
249309,E,Y,Y,A,T,EYYAT
249435,E,Y,Y,T,A,EYYTA
249534,E,Y,Z,A,T,EYZAT
249660,E,Y,Z,T,A,EYZTA
249759,E,Z,A,A,T,EZAAT
249774,E,Z,A,B,T,EZABT
249789,E,Z,A,C,T,EZACT
249804,E,Z,A,D,T,EZADT
249834,E,Z,A,F,T,EZAFT
249849,E,Z,A,J,T,EZAJT
249864,E,Z,A,K,T,EZAKT
249879,E,Z,A,Q,T,EZAQT
249885,E,Z,A,T,A,EZATA
249886,E,Z,A,T,B,EZATB
249887,E,Z,A,T,C,EZATC
249888,E,Z,A,T,D,EZATD
249889,E,Z,A,T,E,EZATE
249890,E,Z,A,T,F,EZATF
249891,E,Z,A,T,J,EZATJ
249892,E,Z,A,T,K,EZATK
249893,E,Z,A,T,Q,EZATQ
249894,E,Z,A,T,T,EZATT
249895,E,Z,A,T,V,EZATV
249896,E,Z,A,T,W,EZATW
249897,E,Z,A,T,X,EZATX
249898,E,Z,A,T,Y,EZATY
249899,E,Z,A,T,Z,EZATZ
249909,E,Z,A,V,T,EZAVT
249924,E,Z,A,W,T,EZAWT
249939,E,Z,A,X,T,EZAXT
249954,E,Z,A,Y,T,EZAYT
249969,E,Z,A,Z,T,EZAZT
249984,E,Z,B,A,T,EZBAT
250110,E,Z,B,T,A,EZBTA
250209,E,Z,C,A,T,EZCAT
250335,E,Z,C,T,A,EZCTA
250434,E,Z,D,A,T,EZDAT
250560,E,Z,D,T,A,EZDTA
250659,E,Z,E,A,T,EZEAT
250785,E,Z,E,T,A,EZETA
250884,E,Z,F,A,T,EZFAT
251010,E,Z,F,T,A,EZFTA
251109,E,Z,J,A,T,EZJAT
251235,E,Z,J,T,A,EZJTA
251334,E,Z,K,A,T,EZKAT
251460,E,Z,K,T,A,EZKTA
251559,E,Z,Q,A,T,EZQAT
251685,E,Z,Q,T,A,EZQTA
251775,E,Z,T,A,A,EZTAA
251776,E,Z,T,A,B,EZTAB
251777,E,Z,T,A,C,EZTAC
251778,E,Z,T,A,D,EZTAD
251779,E,Z,T,A,E,EZTAE
251780,E,Z,T,A,F,EZTAF
251781,E,Z,T,A,J,EZTAJ
251782,E,Z,T,A,K,EZTAK
251783,E,Z,T,A,Q,EZTAQ
251784,E,Z,T,A,T,EZTAT
251785,E,Z,T,A,V,EZTAV
251786,E,Z,T,A,W,EZTAW
251787,E,Z,T,A,X,EZTAX
251788,E,Z,T,A,Y,EZTAY
251789,E,Z,T,A,Z,EZTAZ
251790,E,Z,T,B,A,EZTBA
251805,E,Z,T,C,A,EZTCA
251820,E,Z,T,D,A,EZTDA
251850,E,Z,T,F,A,EZTFA
251865,E,Z,T,J,A,EZTJA
251880,E,Z,T,K,A,EZTKA
251895,E,Z,T,Q,A,EZTQA
251910,E,Z,T,T,A,EZTTA
251925,E,Z,T,V,A,EZTVA
251940,E,Z,T,W,A,EZTWA
251955,E,Z,T,X,A,EZTXA
251970,E,Z,T,Y,A,EZTYA
251985,E,Z,T,Z,A,EZTZA
252009,E,Z,V,A,T,EZVAT
252135,E,Z,V,T,A,EZVTA
252234,E,Z,W,A,T,EZWAT
252360,E,Z,W,T,A,EZWTA
252459,E,Z,X,A,T,EZXAT
252585,E,Z,X,T,A,EZXTA
252684,E,Z,Y,A,T,EZYAT
252810,E,Z,Y,T,A,EZYTA
252909,E,Z,Z,A,T,EZZAT
253035,E,Z,Z,T,A,EZZTA
256639,F,B,A,T,E,FBATE
257409,F,B,E,A,T,FBEAT
257535,F,B,E,T,A,FBETA
258529,F,B,T,A,E,FBTAE
260014,F,C,A,T,E,FCATE
260784,F,C,E,A,T,FCEAT
260910,F,C,E,T,A,FCETA
261904,F,C,T,A,E,FCTAE
263389,F,D,A,T,E,FDATE
264159,F,D,E,A,T,FDEAT
264285,F,D,E,T,A,FDETA
265279,F,D,T,A,E,FDTAE
266634,F,E,A,A,T,FEAAT
266649,F,E,A,B,T,FEABT
266664,F,E,A,C,T,FEACT
266679,F,E,A,D,T,FEADT
266709,F,E,A,F,T,FEAFT
266724,F,E,A,J,T,FEAJT
266739,F,E,A,K,T,FEAKT
266754,F,E,A,Q,T,FEAQT
266760,F,E,A,T,A,FEATA
266761,F,E,A,T,B,FEATB
266762,F,E,A,T,C,FEATC
266763,F,E,A,T,D,FEATD
266764,F,E,A,T,E,FEATE
266765,F,E,A,T,F,FEATF
266766,F,E,A,T,J,FEATJ
266767,F,E,A,T,K,FEATK
266768,F,E,A,T,Q,FEATQ
266769,F,E,A,T,T,FEATT
266770,F,E,A,T,V,FEATV
266771,F,E,A,T,W,FEATW
266772,F,E,A,T,X,FEATX
266773,F,E,A,T,Y,FEATY
266774,F,E,A,T,Z,FEATZ
266784,F,E,A,V,T,FEAVT
266799,F,E,A,W,T,FEAWT
266814,F,E,A,X,T,FEAXT
266829,F,E,A,Y,T,FEAYT
266844,F,E,A,Z,T,FEAZT
266859,F,E,B,A,T,FEBAT
266985,F,E,B,T,A,FEBTA
267084,F,E,C,A,T,FECAT
267210,F,E,C,T,A,FECTA
267309,F,E,D,A,T,FEDAT
267435,F,E,D,T,A,FEDTA
267534,F,E,E,A,T,FEEAT
267660,F,E,E,T,A,FEETA
267759,F,E,F,A,T,FEFAT
267885,F,E,F,T,A,FEFTA
267984,F,E,J,A,T,FEJAT
268110,F,E,J,T,A,FEJTA
268209,F,E,K,A,T,FEKAT
268335,F,E,K,T,A,FEKTA
268434,F,E,Q,A,T,FEQAT
268560,F,E,Q,T,A,FEQTA
268650,F,E,T,A,A,FETAA
268651,F,E,T,A,B,FETAB
268652,F,E,T,A,C,FETAC
268653,F,E,T,A,D,FETAD
268654,F,E,T,A,E,FETAE
268655,F,E,T,A,F,FETAF
268656,F,E,T,A,J,FETAJ
268657,F,E,T,A,K,FETAK
268658,F,E,T,A,Q,FETAQ
268659,F,E,T,A,T,FETAT
268660,F,E,T,A,V,FETAV
268661,F,E,T,A,W,FETAW
268662,F,E,T,A,X,FETAX
268663,F,E,T,A,Y,FETAY
268664,F,E,T,A,Z,FETAZ
268665,F,E,T,B,A,FETBA
268680,F,E,T,C,A,FETCA
268695,F,E,T,D,A,FETDA
268725,F,E,T,F,A,FETFA
268740,F,E,T,J,A,FETJA
268755,F,E,T,K,A,FETKA
268770,F,E,T,Q,A,FETQA
268785,F,E,T,T,A,FETTA
268800,F,E,T,V,A,FETVA
268815,F,E,T,W,A,FETWA
268830,F,E,T,X,A,FETXA
268845,F,E,T,Y,A,FETYA
268860,F,E,T,Z,A,FETZA
268884,F,E,V,A,T,FEVAT
269010,F,E,V,T,A,FEVTA
269109,F,E,W,A,T,FEWAT
269235,F,E,W,T,A,FEWTA
269334,F,E,X,A,T,FEXAT
269460,F,E,X,T,A,FEXTA
269559,F,E,Y,A,T,FEYAT
269685,F,E,Y,T,A,FEYTA
269784,F,E,Z,A,T,FEZAT
269910,F,E,Z,T,A,FEZTA
270139,F,F,A,T,E,FFATE
270909,F,F,E,A,T,FFEAT
271035,F,F,E,T,A,FFETA
272029,F,F,T,A,E,FFTAE
273514,F,J,A,T,E,FJATE
274284,F,J,E,A,T,FJEAT
274410,F,J,E,T,A,FJETA
275404,F,J,T,A,E,FJTAE
276889,F,K,A,T,E,FKATE
277659,F,K,E,A,T,FKEAT
277785,F,K,E,T,A,FKETA
278779,F,K,T,A,E,FKTAE
280264,F,Q,A,T,E,FQATE
281034,F,Q,E,A,T,FQEAT
281160,F,Q,E,T,A,FQETA
282154,F,Q,T,A,E,FQTAE
287014,F,V,A,T,E,FVATE
287784,F,V,E,A,T,FVEAT
287910,F,V,E,T,A,FVETA
288904,F,V,T,A,E,FVTAE
290389,F,W,A,T,E,FWATE
291159,F,W,E,A,T,FWEAT
291285,F,W,E,T,A,FWETA
292279,F,W,T,A,E,FWTAE
293764,F,X,A,T,E,FXATE
294534,F,X,E,A,T,FXEAT
294660,F,X,E,T,A,FXETA
295654,F,X,T,A,E,FXTAE
297139,F,Y,A,T,E,FYATE
297909,F,Y,E,A,T,FYEAT
298035,F,Y,E,T,A,FYETA
299029,F,Y,T,A,E,FYTAE
300514,F,Z,A,T,E,FZATE
301284,F,Z,E,A,T,FZEAT
301410,F,Z,E,T,A,FZETA
302404,F,Z,T,A,E,FZTAE
307264,J,B,A,T,E,JBATE
308034,J,B,E,A,T,JBEAT
308160,J,B,E,T,A,JBETA
309154,J,B,T,A,E,JBTAE
310639,J,C,A,T,E,JCATE
311409,J,C,E,A,T,JCEAT
311535,J,C,E,T,A,JCETA
312529,J,C,T,A,E,JCTAE
314014,J,D,A,T,E,JDATE
314784,J,D,E,A,T,JDEAT
314910,J,D,E,T,A,JDETA
315904,J,D,T,A,E,JDTAE
317259,J,E,A,A,T,JEAAT
317274,J,E,A,B,T,JEABT
317289,J,E,A,C,T,JEACT
317304,J,E,A,D,T,JEADT
317334,J,E,A,F,T,JEAFT
317349,J,E,A,J,T,JEAJT
317364,J,E,A,K,T,JEAKT
317379,J,E,A,Q,T,JEAQT
317385,J,E,A,T,A,JEATA
317386,J,E,A,T,B,JEATB
317387,J,E,A,T,C,JEATC
317388,J,E,A,T,D,JEATD
317389,J,E,A,T,E,JEATE
317390,J,E,A,T,F,JEATF
317391,J,E,A,T,J,JEATJ
317392,J,E,A,T,K,JEATK
317393,J,E,A,T,Q,JEATQ
317394,J,E,A,T,T,JEATT
317395,J,E,A,T,V,JEATV
317396,J,E,A,T,W,JEATW
317397,J,E,A,T,X,JEATX
317398,J,E,A,T,Y,JEATY
317399,J,E,A,T,Z,JEATZ
317409,J,E,A,V,T,JEAVT
317424,J,E,A,W,T,JEAWT
317439,J,E,A,X,T,JEAXT
317454,J,E,A,Y,T,JEAYT
317469,J,E,A,Z,T,JEAZT
317484,J,E,B,A,T,JEBAT
317610,J,E,B,T,A,JEBTA
317709,J,E,C,A,T,JECAT
317835,J,E,C,T,A,JECTA
317934,J,E,D,A,T,JEDAT
318060,J,E,D,T,A,JEDTA
318159,J,E,E,A,T,JEEAT
318285,J,E,E,T,A,JEETA
318384,J,E,F,A,T,JEFAT
318510,J,E,F,T,A,JEFTA
318609,J,E,J,A,T,JEJAT
318735,J,E,J,T,A,JEJTA
318834,J,E,K,A,T,JEKAT
318960,J,E,K,T,A,JEKTA
319059,J,E,Q,A,T,JEQAT
319185,J,E,Q,T,A,JEQTA
319275,J,E,T,A,A,JETAA
319276,J,E,T,A,B,JETAB
319277,J,E,T,A,C,JETAC
319278,J,E,T,A,D,JETAD
319279,J,E,T,A,E,JETAE
319280,J,E,T,A,F,JETAF
319281,J,E,T,A,J,JETAJ
319282,J,E,T,A,K,JETAK
319283,J,E,T,A,Q,JETAQ
319284,J,E,T,A,T,JETAT
319285,J,E,T,A,V,JETAV
319286,J,E,T,A,W,JETAW
319287,J,E,T,A,X,JETAX
319288,J,E,T,A,Y,JETAY
319289,J,E,T,A,Z,JETAZ
319290,J,E,T,B,A,JETBA
319305,J,E,T,C,A,JETCA
